Cat on a Hot Tin Roof (1958),"[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Wife, The (1995)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Traveller (1997)'), (1.0, 'Threesome (1994)'), (1.0, 'The Innocent (1994)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'Stripes (1981)')]"
Tie Me Up! Tie Me Down! (1990),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Women, The (1939)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wild Bill (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When Night Is Falling (1995)')]"
Mallrats (1995),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'War Room, The (1993)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)')]"
Two Deaths (1995),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)')]"
Sprung (1997),"[(1.0, 'With Honors (1994)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Waterworld (1995)'), (1.0, 'Van, The (1996)'), (1.0, 'Twin Town (1997)'), (1.0, 'Turning, The (1992)'), (1.0, 'Truth About Cats & Dogs, The (1996)'), (1.0, 'Truman Show, The (1998)'), (1.0, 'Trial and Error (1997)')]"
Mrs. Parker and the Vicious Circle (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Witness (1985)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Bill (1995)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'White Balloon, The (1995)'), (1.0, 'When Night Is Falling (1995)')]"
Independence Day (ID4) (1996),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wife, The (1995)'), (1.0, 'Two Friends (1986) '), (1.0, 'Twisted (1996)'), (1.0, 'So Dear to My Heart (1949)'), (1.0, 'Silence of the Palace, The (Saimt el Qusur) (1994)'), (1.0, 'Scream of Stone (Schrei aus Stein) (1991)')]"
"Last Supper, The (1995)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wild Things (1998)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)')]"
"Cry, the Beloved Country (1995)","[(1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Winter Guest, The (1997)'), (1.0, ""Widows' Peak (1994)""), (1.0, 'War, The (1994)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Unzipped (1995)'), (1.0, 'Underground (1995)'), (1.0, 'U Turn (1997)')]"
8 Seconds (1994),"[(1.0, 'Wolf (1994)'), (1.0, 'White Squall (1996)'), (1.0, 'Twelve Monkeys (1995)'), (1.0, 'Truth About Cats & Dogs, The (1996)'), (1.0, 'Tank Girl (1995)'), (1.0, 'Swiss Family Robinson (1960)'), (1.0, 'Star Trek: The Wrath of Khan (1982)'), (1.0, 'Star Trek VI: The Undiscovered Country (1991)'), (1.0, 'Star Trek IV: The Voyage Home (1986)'), (1.0, 'Star Trek III: The Search for Spock (1984)')]"
Miracle on 34th Street (1994),"[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Wife, The (1995)'), (1.0, 'Two Much (1996)'), (1.0, 'Turbo: A Power Rangers Movie (1997)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Target (1995)'), (1.0, 'Sudden Manhattan (1996)'), (1.0, 'Stranger, The (1994)'), (1.0, 'Stag (1997)'), (1.0, 'Prefontaine (1997)')]"
Shall We Dance? (1937),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'War, The (1994)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'Trigger Effect, The (1996)'), (1.0, 'Telling Lies in America (1997)'), (1.0, 'Tales From the Crypt Presents: Demon Knight (1995)'), (1.0, 'Switchblade Sisters (1975)'), (1.0, 'Switchback (1997)'), (1.0, 'Suture (1993)')]"
Stealing Beauty (1996),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Wonderland (1997)'), (1.0, 'Winter Guest, The (1997)'), (1.0, ""Wes Craven's New Nightmare (1994)""), (1.0, 'War, The (1994)'), (1.0, 'War at Home, The (1996)'), (1.0, 'Visitors, The (Visiteurs, Les) (1993)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Van, The (1996)'), (1.0, 'Unzipped (1995)')]"
Heavy (1995),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Guns (1988)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)')]"
Super Mario Bros. (1993),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Things (1998)'), (1.0, 'White Squall (1996)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)"")]"
Tokyo Fist (1995),"[(1.0, 'Volcano (1997)'), (1.0, ""Ulee's Gold (1997)""), (1.0, 'U Turn (1997)'), (1.0, 'Titanic (1997)'), (1.0, 'Starship Troopers (1997)'), (1.0, 'Scream 2 (1997)'), (1.0, 'Scream (1996)'), (1.0, 'Saint, The (1997)'), (1.0, 'Rosewood (1997)'), (1.0, 'Rainmaker, The (1997)')]"
"Boys of St. Vincent, The (1993)","[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, ""White Man's Burden (1995)""), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Waterworld (1995)')]"
"Mask, The (1994)","[(1.0, 'Wonderland (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'Unhook the Stars (1996)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Target (1995)'), (1.0, 'Sleepover (1995)'), (1.0, 'Sixth Man, The (1997)'), (1.0, 'Second Jungle Book: Mowgli & Baloo, The (1997)'), (1.0, 'Scream of Stone (Schrei aus Stein) (1991)')]"
"American in Paris, An (1951)","[(1.0, 'Zeus and Roxanne (1997)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Wonderland (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wild Bill (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'Tom and Huck (1995)'), (1.0, 'Three Lives and Only One Death (1996)')]"
Catwalk (1995),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'With Honors (1994)')]"
"Innocents, The (1961)","[(1.0, 'Wings of the Dove, The (1997)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, ""What's Eating Gilbert Grape (1993)""), (1.0, 'Wag the Dog (1997)'), (1.0, ""Ulee's Gold (1997)""), (1.0, 'True Lies (1994)'), (1.0, 'True Crime (1995)'), (1.0, 'Touch of Evil (1958)'), (1.0, 'Top Gun (1986)')]"
No Escape (1994),"[(1.0, 'Young Guns II (1990)'), (1.0, 'With Honors (1994)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, ""Wes Craven's New Nightmare (1994)""), (1.0, ""Weekend at Bernie's (1989)""), (1.0, 'War Room, The (1993)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'Until the End of the World (Bis ans Ende der Welt) (1991)'), (1.0, 'Two if by Sea (1996)'), (1.0, 'Transformers: The Movie, The (1986)')]"
Eye for an Eye (1996),"[(1.0, 'Winter Guest, The (1997)'), (1.0, 'Wild Bunch, The (1969)'), (1.0, 'Wild America (1997)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'War at Home, The (1996)'), (1.0, 'Unzipped (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Twilight (1998)'), (1.0, 'Three Caballeros, The (1945)'), (1.0, 'Thirty-Two Short Films About Glenn Gould (1993)')]"
James and the Giant Peach (1996),"[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Turbo: A Power Rangers Movie (1997)'), (1.0, 'Trial by Jury (1994)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Stonewall (1995)'), (1.0, 'Steal Big, Steal Little (1995)'), (1.0, ""Someone Else's America (1995)""), (1.0, 'Slingshot, The (1993)')]"
"Beverly Hillbillies, The (1993)","[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Window to Paris (1994)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Waiting for Guffman (1996)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)')]"
Alaska (1996),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Young Guns II (1990)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, ""Wes Craven's New Nightmare (1994)"")]"
Hoodlum (1997),"[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'Wedding Bell Blues (1996)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Until the End of the World (Bis ans Ende der Welt) (1991)'), (1.0, 'Two Deaths (1995)'), (1.0, 'Two Bits (1995)')]"
Desperado (1995),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Women, The (1939)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Window to Paris (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)'), (1.0, 'Underground (1995)')]"
Alice in Wonderland (1951),"[(1.0, 'Wonderland (1997)'), (1.0, 'Women, The (1939)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wife, The (1995)'), (1.0, 'Turbo: A Power Rangers Movie (1997)'), (1.0, 'Traveller (1997)'), (1.0, 'Switchblade Sisters (1975)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'SubUrbia (1997)'), (1.0, 'Stripes (1981)')]"
Head Above Water (1996),"[(1.0, 'Young Guns (1988)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Willy Wonka and the Chocolate Factory (1971)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, ""Wes Craven's New Nightmare (1994)""), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Virtuosity (1995)'), (1.0, 'Vegas Vacation (1997)'), (1.0, 'Vanya on 42nd Street (1994)')]"
Flubber (1997),"[(1.0, 'Washington Square (1997)'), (1.0, 'War at Home, The (1996)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Trial by Jury (1994)'), (1.0, 'Touch (1997)'), (1.0, 'Tom and Huck (1995)'), (1.0, 'Tin Drum, The (Blechtrommel, Die) (1979)'), (1.0, 'Tie Me Up! Tie Me Down! (1990)'), (1.0, 'Thin Blue Line, The (1988)'), (1.0, 'That Darn Cat! (1965)')]"
M. Butterfly (1993),"[(1.0, 'Winnie the Pooh and the Blustery Day (1968)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'Waiting to Exhale (1995)'), (1.0, 'Until the End of the World (Bis ans Ende der Welt) (1991)'), (1.0, 'Twelfth Night (1996)'), (1.0, 'Turbulence (1997)'), (1.0, 'Trigger Effect, The (1996)'), (1.0, 'Trees Lounge (1996)'), (1.0, 'Transformers: The Movie, The (1986)')]"
Oliver & Company (1988),"[(1.0, 'You So Crazy (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Bill (1995)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Warriors of Virtue (1997)')]"
"Preacher's Wife, The (1996)","[(1.0, 'Wild Bunch, The (1969)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'Vampire in Brooklyn (1995)'), (1.0, 'Timecop (1994)'), (1.0, 'Thin Blue Line, The (1988)'), (1.0, 'Surviving the Game (1994)'), (1.0, 'Stripes (1981)'), (1.0, 'Sixth Man, The (1997)'), (1.0, 'Simple Wish, A (1997)'), (1.0, 'Rough Magic (1995)')]"
Fresh (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Bill (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Washington Square (1997)')]"
Friday (1995),"[(1.0, 'Women, The (1939)'), (1.0, 'When We Were Kings (1996)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Victor/Victoria (1982)'), (1.0, 'Thirty-Two Short Films About Glenn Gould (1993)'), (1.0, 'Switchblade Sisters (1975)'), (1.0, 'Sunset Park (1996)'), (1.0, 'Sprung (1997)'), (1.0, ""She's So Lovely (1997)""), (1.0, 'Shall We Dance? (1996)')]"
Aparajito (1956),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Bunch, The (1969)')]"
Babe (1995),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'Visitors, The (Visiteurs, Les) (1993)'), (1.0, 'Two Friends (1986) '), (1.0, 'Turbo: A Power Rangers Movie (1997)'), (1.0, 'Story of Xinghua, The (1993)'), (1.0, 'Silence of the Palace, The (Saimt el Qusur) (1994)'), (1.0, ""Roseanna's Grave (For Roseanna) (1997)""), (1.0, 'Rhyme & Reason (1997)'), (1.0, 'Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)')]"
Lady of Burlesque (1943),"[(1.0, 'Young Frankenstein (1974)'), (1.0, 'Wizard of Oz, The (1939)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'Victor/Victoria (1982)'), (1.0, 'Vanya on 42nd Street (1994)'), (1.0, 'Top Hat (1935)'), (1.0, 'To Kill a Mockingbird (1962)'), (1.0, 'To Catch a Thief (1955)'), (1.0, 'Titanic (1997)')]"
Beverly Hills Ninja (1997),"[(1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild Bill (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Washington Square (1997)'), (1.0, 'War at Home, The (1996)'), (1.0, 'Walking Dead, The (1995)')]"
"War Room, The (1993)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild Bunch, The (1969)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wes Craven's New Nightmare (1994)""), (1.0, ""Weekend at Bernie's (1989)"")]"
Kama Sutra: A Tale of Love (1996),"[(1.0, 'unknown'), (1.0, 'With Honors (1994)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Walkabout (1971)'), (1.0, 'Van, The (1996)'), (1.0, 'Unbearable Lightness of Being, The (1988)'), (1.0, 'Twin Town (1997)'), (1.0, 'Twelfth Night (1996)'), (1.0, 'Turning, The (1992)')]"
Forrest Gump (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'Witness (1985)'), (1.0, 'Two Friends (1986) '), (1.0, 'The Deadly Cure (1996)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'Story of Xinghua, The (1993)'), (1.0, 'Silence of the Palace, The (Saimt el Qusur) (1994)'), (1.0, ""Roseanna's Grave (For Roseanna) (1997)""), (1.0, 'Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)')]"
Giant (1956),"[(1.0, 'Wonderland (1997)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Wife, The (1995)'), (1.0, 'Welcome To Sarajevo (1997)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'War, The (1994)'), (1.0, 'Underground (1995)'), (1.0, 'Trial and Error (1997)'), (1.0, 'Thieves (Voleurs, Les) (1996)'), (1.0, 'That Old Feeling (1997)')]"
"Lawnmower Man, The (1992)","[(1.0, 'Year of the Horse (1997)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wife, The (1995)'), (1.0, 'War Room, The (1993)'), (1.0, 'Twilight (1998)'), (1.0, 'Total Eclipse (1995)'), (1.0, 'Sixth Man, The (1997)'), (1.0, 'Shiloh (1997)'), (1.0, 'Scarlet Letter, The (1995)')]"
Diabolique (1996),"[(1.0, 'Warriors of Virtue (1997)'), (1.0, 'War Room, The (1993)'), (1.0, 'Three Caballeros, The (1945)'), (1.0, 'The Innocent (1994)'), (1.0, 'That Darn Cat! (1965)'), (1.0, 'Sweet Nothing (1995)'), (1.0, 'Spice World (1997)'), (1.0, 'Scream of Stone (Schrei aus Stein) (1991)'), (1.0, 'Scout, The (1994)'), (1.0, 'Scarlet Letter, The (1995)')]"
"Philadelphia Story, The (1940)","[(1.0, 'Wonderland (1997)'), (1.0, 'Wild America (1997)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Traveller (1997)'), (1.0, 'Thin Line Between Love and Hate, A (1996)'), (1.0, 'Thieves (Voleurs, Les) (1996)'), (1.0, 'Striking Distance (1993)'), (1.0, 'Spirits of the Dead (Tre passi nel delirio) (1968)'), (1.0, ""Someone Else's America (1995)"")]"
Lover's Knot (1996),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Frankenstein (1974)'), (1.0, 'Year of the Horse (1997)'), (1.0, 'Wyatt Earp (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wolf (1994)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wings of Desire (1987)')]"
Grosse Pointe Blank (1997),"[(1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Witness (1985)'), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Underground (1995)'), (1.0, 'Swept from the Sea (1997)'), (1.0, 'Swan Princess, The (1994)'), (1.0, 'Stranger, The (1994)')]"
"Wizard of Oz, The (1939)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Two Much (1996)'), (1.0, 'Two Friends (1986) '), (1.0, 'Story of Xinghua, The (1993)'), (1.0, ""Star Maker, The (Uomo delle stelle, L') (1995)""), (1.0, 'Stag (1997)'), (1.0, ""Someone Else's America (1995)"")]"
Boomerang (1992),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild America (1997)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'War Room, The (1993)'), (1.0, 'Walkabout (1971)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)')]"
Harlem (1993),"[(1.0, 'When a Man Loves a Woman (1994)'), (1.0, ""What's Eating Gilbert Grape (1993)""), (1.0, 'War, The (1994)'), (1.0, 'Walk in the Clouds, A (1995)'), (1.0, 'Waiting to Exhale (1995)'), (1.0, 'Vegas Vacation (1997)'), (1.0, 'Up in Smoke (1978)'), (1.0, 'Up Close and Personal (1996)'), (1.0, 'Unforgettable (1996)'), (1.0, 'Twin Town (1997)')]"
Dangerous Ground (1997),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Wyatt Earp (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Washington Square (1997)')]"
Raw Deal (1948),"[(1.0, 'With Honors (1994)'), (1.0, ""Weekend at Bernie's (1989)""), (1.0, 'Tommy Boy (1995)'), (1.0, 'Threesome (1994)'), (1.0, 'Surviving the Game (1994)'), (1.0, 'Striptease (1996)'), (1.0, 'Striking Distance (1993)'), (1.0, 'Street Fighter (1994)'), (1.0, 'Star Trek: The Motion Picture (1979)'), (1.0, 'Star Trek: Generations (1994)')]"
Touki Bouki (Journey of the Hyena) (1973),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Bill (1995)')]"
Nowhere (1997),"[(1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Very Brady Sequel, A (1996)'), (1.0, 'Vegas Vacation (1997)'), (1.0, 'Van, The (1996)'), (1.0, 'Twister (1996)'), (1.0, 'Turning, The (1992)'), (1.0, 'Truth About Cats & Dogs, The (1996)'), (1.0, 'Trust (1990)')]"
Butch Cassidy and the Sundance Kid (1969),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Witness (1985)'), (1.0, 'Wings of Courage (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Visitors, The (Visiteurs, Les) (1993)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)'), (1.0, 'Van, The (1996)'), (1.0, 'Underground (1995)')]"
